Suburb,Rooms,Type,Price,Bedroom2,Bathroom,Car,BuildingArea,YearBuilt
Balwyn North,4,h,1900000,4,2,2,215,1955
Balwyn North,3,h,2251000,3,1,2,137,1950
Balwyn North,4,h,2205000,4,2,2,214,1950
Balwyn North,3,h,1265000,3,2,1,160,2011
Balwyn North,3,h,2000000,3,1,3,,
Balwyn North,4,h,1750000,4,2,2,185,1960
Balwyn North,3,h,1450000,3,1,2,124,1950
Balwyn North,4,h,2614000,4,2,2,150,1955
Balwyn North,4,h,1825000,4,2,3,225,1958
Balwyn North,4,h,2550000,4,1,4,,
Balwyn North,4,h,1570000,4,2,1,,
Balwyn North,5,h,3250000,3,4,2,520,2013
Balwyn North,4,h,1750000,4,3,3,,
Balwyn North,3,t,1150000,3,2,1,144,2003
Balwyn North,3,h,1575000,3,2,2,,1953
Balwyn North,6,h,1505000,4,2,2,,
Balwyn North,4,h,1572000,4,2,2,330,1965
Balwyn North,4,h,1500000,3,2,2,,
Balwyn North,4,t,1400000,4,2,1,,
Balwyn North,5,h,1750000,5,3,2,365,2013
Balwyn North,4,h,1850000,4,2,2,254,1990
Balwyn North,3,h,1480000,3,1,2,,
Balwyn North,4,h,1400000,4,2,2,,
Balwyn North,4,h,2130000,4,3,2,275,1970
Balwyn North,3,u,1050000,3,2,2,,
Balwyn North,5,h,3690000,4,4,2,154,1967
Balwyn North,4,h,1740000,4,2,2,275,1993
Balwyn North,4,h,2575000,4,3,2,355,2006
Balwyn North,4,h,1388800,3,2,1,247,1970
Balwyn North,4,h,1702000,4,2,2,,1939
Balwyn North,4,h,1800000,4,2,4,165,1960
Balwyn North,4,h,2910000,4,3,2,247,1992
Balwyn North,2,h,1400000,2,1,1,,
Balwyn North,2,t,860000,2,2,2,,
Balwyn North,4,h,1670000,4,3,2,,
Balwyn North,5,h,1500000,3,1,1,,1950
Balwyn North,5,h,2200000,5,3,2,355,1955
Balwyn North,4,h,1350000,4,2,2,,
Balwyn North,5,h,2070000,5,2,1,,
Balwyn North,3,h,1300000,3,1,2,,
Balwyn North,3,h,1700000,3,2,3,168,1960
Balwyn North,3,h,1750000,2,1,2,,1948
Balwyn North,3,h,980000,3,1,1,,
Balwyn North,3,h,1230000,3,3,1,188,2012
Balwyn North,7,h,2600000,5,3,3,529,2008
Balwyn North,4,h,1950000,3,3,2,232,1970
Balwyn North,5,h,1750000,5,2,2,170,1955
Balwyn North,5,h,2000000,5,2,2,244,1950
Balwyn North,3,h,1480000,3,1,4,116,1950
Balwyn North,4,h,3000000,4,3,2,50,
Balwyn North,3,h,1818000,3,1,1,90,1930
Balwyn North,4,h,2170000,4,2,2,,
Balwyn North,4,h,2525000,4,2,2,196,1960
Balwyn North,4,h,3360000,4,3,1,420,2003
Balwyn North,4,h,1620000,4,2,1,,1960
Balwyn North,3,h,1903000,3,1,2,720,1950
Balwyn North,4,h,1712000,3,2,2,,
Balwyn North,4,h,1720000,4,3,2,170,1950
Balwyn North,4,h,1670000,4,1,4,,
Balwyn North,2,h,1350000,2,1,2,,
Balwyn North,4,h,1675000,4,2,2,201,1974
Balwyn North,4,t,1680000,4,3,1,200,2014
Balwyn North,3,h,1800000,3,1,1,,
Balwyn North,4,h,1550000,4,3,4,,
Balwyn North,5,h,4000000,5,5,4,518,2013
Balwyn North,3,h,2900000,4,2,2,,
Balwyn North,4,h,2205000,4,2,2,250,1950
Balwyn North,3,t,1137000,3,2,2,,
Balwyn North,3,h,2100000,3,2,3,175,1940
Balwyn North,2,h,1389000,2,1,4,,
Balwyn North,2,h,685000,2,1,1,85,1975
Balwyn North,6,h,1900000,6,1,6,5,
Balwyn North,3,h,1335000,3,2,2,177,2009
Balwyn North,3,h,1600000,3,2,2,,
Balwyn North,3,h,1830000,3,2,2,,
Balwyn North,4,h,1900000,4,2,4,165,1960
Balwyn North,5,h,1500000,5,2,2,,
Balwyn North,2,u,735000,2,1,1,,1970
Balwyn North,2,u,1040000,2,1,1,112,1995
Balwyn North,3,h,1520000,3,1,2,,
Balwyn North,4,h,1250000,4,2,2,153,1950
Balwyn North,6,h,1900000,6,3,2,,1974
Balwyn North,5,h,1875000,5,3,2,200,1961
Balwyn North,4,h,1530000,4,2,2,198,1960
Balwyn North,4,h,1700000,3,2,5,175,1960
Balwyn North,3,t,1238000,3,2,2,,2010
Balwyn North,3,h,1320000,3,1,0,,1960
Balwyn North,2,u,560000,2,1,1,,1950
Balwyn North,3,h,1651000,3,1,2,151,1960
Balwyn North,5,h,1920000,5,3,2,355,1955
Balwyn North,5,h,1560000,5,2,3,199,1980
Balwyn North,5,h,1550000,7,2,0,,
Balwyn North,3,h,1038000,3,2,1,144,2003
Balwyn North,5,h,1660000,4,3,2,193,1950
Balwyn North,3,h,1260000,3,2,2,,1997
Balwyn North,3,h,2000000,3,1,2,,
Balwyn North,4,h,2155000,4,2,3,,
Balwyn North,3,h,1225000,3,2,2,,
Balwyn North,4,h,2150000,4,2,2,,1960
Balwyn North,3,h,1770000,3,2,1,147,1955
Balwyn North,2,u,691500,3,1,1,102,1968
Balwyn North,5,h,1836000,4,2,2,,1957
Bentleigh,2,u,636000,2,1,2,,1974
Bentleigh,2,h,1275000,2,1,2,,
Bentleigh,3,u,875000,3,1,2,121,1950
Bentleigh,3,t,895000,3,2,2,,1997
Bentleigh,2,h,1550000,2,1,4,,
Bentleigh,4,h,1420000,4,1,4,,
Bentleigh,3,h,1425000,3,2,2,143,1960
Bentleigh,2,t,851000,2,1,1,250,1970
Bentleigh,3,h,1222500,3,2,2,181,2000
Bentleigh,4,h,1260000,4,2,2,,
Bentleigh,4,h,2700000,4,3,2,,
Bentleigh,3,t,900000,3,2,1,,1925
Bentleigh,3,h,1100000,3,2,2,,
Bentleigh,7,h,1005000,7,3,4,,1950
Bentleigh,3,h,1317500,3,1,1,127,1945
Bentleigh,2,u,360000,2,1,1,69,1965
Bentleigh,4,t,1435000,3,3,2,212,2012
Bentleigh,3,h,1110000,3,1,2,164,1940
Bentleigh,4,h,2435000,3,2,2,250,1928
Bentleigh,3,h,1500000,3,2,1,222,1940
Bentleigh,4,h,1300000,4,2,2,194,1940
Bentleigh,2,h,855000,2,1,1,,
Bentleigh,3,h,1125000,3,1,2,116,1948
Bentleigh,3,h,1135000,3,1,2,,
Bentleigh,3,h,867000,3,2,1,,
Bentleigh,4,h,1328000,3,2,2,112,1940
Bentleigh,3,h,1340000,3,2,1,135,1910
Bentleigh,4,t,1155000,4,3,2,205,2010
Bentleigh,3,h,1275000,3,1,4,138,1960
Bentleigh,3,h,770000,3,2,2,,1987
Bentleigh,2,h,855000,2,1,1,103,1940
Bentleigh,3,t,1100000,3,2,2,,
Bentleigh,2,u,650000,2,1,1,92,1960
Bentleigh,4,h,1815000,4,2,4,233,1950
Bentleigh,4,h,2255000,4,3,2,353,2008
Bentleigh,3,h,1470000,3,2,2,,1950
Bentleigh,2,u,420000,2,1,0,,
Bentleigh,2,u,855000,2,2,3,475,2005
Bentleigh,4,h,1450000,4,1,1,,
Bentleigh,3,h,1200000,3,2,2,,
Bentleigh,4,h,1860000,4,2,3,197,1930
Bentleigh,2,u,725000,2,1,1,100,1990
Bentleigh,3,h,1293000,3,1,1,108,1950
Bentleigh,3,h,1390000,3,1,2,,1925
Bentleigh,3,h,1400000,3,2,1,,
Bentleigh,3,h,1328000,3,2,2,245,1970
Bentleigh,4,t,1247000,4,2,3,255,2008
Bentleigh,3,h,1311000,3,2,2,,
Bentleigh,3,h,1100000,3,1,2,,
Bentleigh,3,h,1327500,3,1,2,,
Bentleigh,4,h,1560000,4,3,1,,
Bentleigh,3,h,1370000,3,1,2,143,1950
Bentleigh,3,h,1100000,3,1,2,,
Bentleigh,4,h,1385000,4,2,1,,1920
Bentleigh,3,t,1275000,3,2,2,,
Bentleigh,3,h,1095000,3,2,1,170,1965
Bentleigh,2,u,797500,2,1,2,,
Bentleigh,2,u,725000,2,1,1,88,2012
Bentleigh,3,t,825000,3,2,2,149,2007
Bentleigh,3,t,1235000,3,2,2,160,2012
Bentleigh,5,h,1600000,5,3,2,,1986
Bentleigh,3,h,1165000,3,1,2,125,1950
Bentleigh,4,h,1355000,4,2,3,,
Bentleigh,4,h,1910000,4,2,4,284,1950
Bentleigh,3,h,1448000,3,2,3,,
Bentleigh,2,u,820000,2,1,3,109,1960
Bentleigh,3,h,895000,3,1,2,,
Bentleigh,4,h,1041000,4,2,1,,
Bentleigh,4,h,1430000,4,2,2,168,1970
Bentleigh,2,h,910000,2,1,2,96,1970
Bentleigh,4,h,2520000,4,4,2,361,2012
Bentleigh,3,h,1350000,3,1,1,,
Bentleigh,2,u,635000,2,1,2,,
Bentleigh,3,h,1280000,3,2,4,,
Bentleigh,5,h,1900000,5,2,2,250,1926
Bentleigh,3,h,1230000,3,1,2,,
Bentleigh,4,h,1150000,4,2,2,766,
Bentleigh,4,h,1650000,3,2,2,,1930
Bentleigh,2,t,670000,2,2,1,90,2007
Bentleigh,2,t,680000,2,1,1,107,1998
Bentleigh,4,t,1320000,4,3,3,220,2010
Bentleigh,4,h,1380000,4,1,2,,
Bentleigh,6,h,1900000,6,3,2,275,1988
Bentleigh,3,h,1535000,2,2,2,150,1930
Bentleigh,4,h,1281000,3,1,5,150,1940
Bentleigh,3,u,1096000,3,2,2,,
Bentleigh,5,h,1385000,5,2,2,178,1950
Bentleigh,3,u,517500,3,1,1,,1970
Bentleigh,4,t,1245000,4,2,2,,
Bentleigh,2,u,503000,2,1,1,,1960
Bentleigh,4,h,2620000,4,4,2,361,2012
Bentleigh,2,u,760000,2,1,1,,
Bentleigh,2,u,405000,2,1,1,,1968
Bentleigh East,2,h,1410000,2,1,2,,
Bentleigh East,3,t,760000,3,1,2,,
Bentleigh East,2,h,825000,2,2,1,125,2008
Bentleigh East,2,u,746000,2,1,2,95,2002
Bentleigh East,1,u,580000,1,1,1,,
Bentleigh East,5,h,1275000,5,2,2,190,1960
Bentleigh East,3,h,1206000,3,1,2,,
Bentleigh East,3,t,1115000,3,2,2,,
Bentleigh East,4,h,1190000,4,2,3,,
Bentleigh East,4,h,1270000,4,2,1,,
Bentleigh East,3,u,1025000,3,2,2,120,1999
Bentleigh East,3,u,740000,3,2,1,,
Bentleigh East,4,h,1960000,4,2,4,,
Bentleigh East,2,u,495000,2,1,1,79,1980
Bentleigh East,2,u,570000,2,1,1,,
Bentleigh East,4,h,1220000,3,2,2,178,1950
Bentleigh East,3,h,885000,3,1,2,110,1950
Bentleigh East,3,t,830000,0,2,2,141,2012
Bentleigh East,4,h,1137500,4,1,2,,
Bentleigh East,4,h,1100000,4,2,2,,1975
Bentleigh East,3,h,1040000,3,2,2,,1970
Bentleigh East,4,t,1210000,3,3,2,222,2014
Bentleigh East,4,t,1160000,3,2,2,180,2006
Bentleigh East,3,h,1215000,3,2,3,110,1970
Bentleigh East,4,h,1200000,4,2,2,191,1960
Bentleigh East,3,h,1050000,3,2,2,140,1950
Bentleigh East,5,h,950000,5,2,4,146,1950
Bentleigh East,2,u,380000,3,2,1,78,1970
Bentleigh East,2,h,689000,2,1,1,87,
Bentleigh East,3,h,1400000,3,2,2,,
Bentleigh East,3,h,965000,3,1,4,,
Bentleigh East,3,h,1338000,3,2,2,177,1970
Bentleigh East,3,t,800000,3,2,1,,
Bentleigh East,2,u,651000,2,1,1,150,1960
Bentleigh East,3,h,920000,3,1,3,,1955
Bentleigh East,3,h,1390000,4,2,2,118,1960
Bentleigh East,2,u,495000,2,1,1,,
Bentleigh East,1,u,370000,1,1,1,,1970
Bentleigh East,3,h,1100000,3,1,2,163,1955
Bentleigh East,4,h,1100000,4,2,4,,
Bentleigh East,3,h,1355000,0,1,2,,
Bentleigh East,4,h,1206000,4,1,1,138,1940
Bentleigh East,2,t,486500,2,1,1,75,1960
Bentleigh East,2,h,1010000,3,1,1,,
Bentleigh East,3,h,899000,3,1,1,,
Bentleigh East,4,h,1415000,4,2,2,177,1970
Bentleigh East,4,t,1185000,4,2,2,207,2012
Bentleigh East,4,t,1060000,4,3,1,166,1960
Bentleigh East,2,u,716000,2,1,2,,
Bentleigh East,3,h,1550000,3,1,1,,
Bentleigh East,3,h,840000,3,2,2,,
Bentleigh East,3,h,1110000,3,1,4,,
Bentleigh East,3,h,1106000,3,1,2,,
Bentleigh East,3,h,845000,3,2,2,145,1998
Bentleigh East,3,t,860000,3,2,1,117,1995
Bentleigh East,3,h,1208000,3,1,1,,
Bentleigh East,3,t,921000,3,2,2,140,2009
Bentleigh East,3,h,1165000,3,1,1,,
Bentleigh East,3,h,1270000,3,1,2,,
Bentleigh East,2,h,742500,2,1,1,135,1960
Bentleigh East,3,h,920000,3,2,2,120,1950
Bentleigh East,3,h,1307000,3,2,4,,
Bentleigh East,4,h,1010000,4,1,2,112,
Bentleigh East,2,h,702000,2,1,1,102,1960
Bentleigh East,2,h,813000,2,1,1,,
Bentleigh East,3,t,805000,3,2,1,117,2000
Bentleigh East,3,h,880000,2,1,3,,
Bentleigh East,4,h,1100000,4,2,1,190,2004
Bentleigh East,3,h,1085000,3,2,4,,
Bentleigh East,3,t,920000,3,2,1,,
Bentleigh East,3,h,1050000,3,1,4,131,1950
Bentleigh East,3,h,1560000,3,1,2,,
Bentleigh East,4,h,800000,4,2,2,,
Bentleigh East,2,h,722000,2,2,1,79,2005
Bentleigh East,3,h,930000,3,1,2,133,1960
Bentleigh East,3,h,921000,3,2,1,119,2000
Bentleigh East,4,h,1035000,3,1,2,160,1950
Bentleigh East,3,u,720000,3,2,1,,1996
Bentleigh East,3,h,1185000,3,1,2,,
Bentleigh East,4,h,1352000,4,2,2,196,1950
Bentleigh East,4,t,1005000,4,2,2,205,2006
Bentleigh East,2,u,761000,2,1,2,,
Bentleigh East,5,h,1600000,4,2,2,315,1930
Bentleigh East,3,h,1200000,3,1,1,120,1970
Bentleigh East,3,h,780000,3,2,2,126,1950
Bentleigh East,4,t,1250000,4,2,2,231,2010
Bentleigh East,3,h,750000,3,2,1,,
Bentleigh East,3,h,1300000,3,1,4,,
Bentleigh East,5,h,1475000,5,2,2,,
Bentleigh East,4,h,1110000,4,2,2,176,1960
Bentleigh East,2,u,835000,2,2,1,,
Bentleigh East,4,h,1690000,4,2,2,165,1950
Bentleigh East,3,u,791000,3,3,1,122,1950
Bentleigh East,3,h,900000,3,1,3,140,1940
Bentleigh East,3,h,1189000,4,2,2,,2010
Bentleigh East,3,t,825000,3,1,1,,
Bentleigh East,3,t,1030000,3,2,2,,
Bentleigh East,3,t,970000,3,2,2,156,2000
Bentleigh East,3,h,930000,3,1,2,,
Bentleigh East,4,h,1510000,4,2,2,,
Bentleigh East,3,t,1240000,3,2,2,,
Bentleigh East,3,h,823000,3,2,2,143,2003
Bentleigh East,4,h,1310000,4,2,2,,
Bentleigh East,4,h,1475000,4,2,2,,
Bentleigh East,4,t,950000,4,2,1,,1940
Bentleigh East,4,t,1045000,4,2,1,190,2010
Bentleigh East,3,h,750000,3,2,1,,
Bentleigh East,3,u,800000,3,2,2,,1994
Bentleigh East,2,u,655000,2,1,1,80,2000
Bentleigh East,5,h,1550000,5,3,2,257,1950
Bentleigh East,3,h,835000,3,1,1,105,1980
Bentleigh East,3,h,1140000,4,1,3,,
Bentleigh East,2,h,1120000,3,1,2,,
Bentleigh East,4,t,1465000,3,2,2,256,2015
Bentleigh East,3,h,910000,3,1,1,96,1950
Bentleigh East,3,u,920000,3,2,1,123,2007
Bentleigh East,3,t,935000,3,2,2,160,2012
Bentleigh East,3,h,977000,3,1,2,163,1970
Bentleigh East,3,h,1352000,3,1,2,122,1950
Bentleigh East,4,h,1115000,4,2,2,160,1960
Bentleigh East,3,h,780000,3,1,1,,1966
Bentleigh East,3,h,1115000,3,2,2,,
Bentleigh East,3,h,1197000,3,1,2,147,1949
Bentleigh East,2,u,485000,2,2,2,83,2011
Bentleigh East,3,u,810000,3,2,1,,1950
Bentleigh East,4,h,1365000,4,1,1,151,1960
Bentleigh East,3,h,700000,0,0,0,,
Bentleigh East,4,h,1698888,4,2,2,337,2006
Bentleigh East,4,h,1150000,4,2,2,,
Bentleigh East,2,u,340000,2,1,1,,2012
Bentleigh East,3,h,1000000,3,1,2,,
Bentleigh East,3,t,965000,3,2,1,28,2010
Bentleigh East,3,u,870000,3,2,2,150,2011
Bentleigh East,3,h,1405000,3,1,1,,
Bentleigh East,3,h,1161000,3,2,3,168,1950
Bentleigh East,3,h,1266000,3,1,3,146,1970
Bentleigh East,3,t,700000,3,2,2,200,2008
Bentleigh East,4,t,1325000,4,4,2,265,2012
Bentleigh East,3,u,770000,3,2,1,132,2005
Bentleigh East,3,h,1110000,3,1,6,538,
Bentleigh East,1,u,380000,1,1,1,99,1970
Bentleigh East,4,h,1175000,4,2,2,158,1980
Bentleigh East,3,h,1200000,3,1,1,120,1960
Bentleigh East,4,h,1370000,4,1,2,196,1970
Bentleigh East,4,h,1433500,4,1,1,186,1950
Bentleigh East,2,h,1630000,2,1,2,,
Bentleigh East,3,h,1360000,3,1,3,,
Bentleigh East,4,h,900000,3,1,2,,
Bentleigh East,3,t,860000,3,2,1,131,2005
Bentleigh East,2,u,772500,2,1,2,,
Bentleigh East,3,h,1001000,3,1,1,,
Bentleigh East,2,u,715000,2,1,1,114,1995
Bentleigh East,3,h,801000,3,1,1,,
Bentleigh East,3,t,882000,3,2,2,,
Bentleigh East,2,h,1180000,2,1,1,,
Bentleigh East,3,t,840000,3,2,2,,
Bentleigh East,2,h,710000,2,1,1,115,1950
Bentleigh East,4,h,1040000,4,2,2,,
Bentleigh East,5,h,1550000,5,3,2,296,2007
Bentleigh East,3,h,930000,3,2,2,,
Bentleigh East,3,u,790000,3,1,2,100,1996
Bentleigh East,3,h,1040000,3,1,2,,
Bentleigh East,3,h,1020000,3,1,2,144,1960
Bentleigh East,3,t,670000,3,1,2,,
Bentleigh East,3,u,800000,3,2,2,,
Bentleigh East,4,t,1120000,3,2,2,,
Bentleigh East,3,t,970000,3,2,2,,
Bentleigh East,3,t,787500,3,2,1,,
Bentleigh East,3,h,950000,3,1,1,,
Bentleigh East,3,h,886000,3,2,1,122,2012
Bentleigh East,3,t,780000,3,2,1,,
Bentleigh East,4,h,1015000,4,2,3,198,1997
Bentleigh East,3,u,830000,3,2,2,,2001
Bentleigh East,3,h,1241000,3,1,1,,
Bentleigh East,4,h,1255000,4,2,2,167,1950
Bentleigh East,3,h,1320000,3,1,1,94,1950
Bentleigh East,3,h,870000,3,2,1,133,1950
Bentleigh East,4,h,1472500,4,2,2,219,2013
Bentleigh East,2,h,640000,2,2,2,118,2005
Bentleigh East,2,h,1160000,2,1,2,,
Bentleigh East,4,h,1306000,3,2,1,,
Bentleigh East,3,h,1291000,3,1,2,,
Box Hill,4,h,1620000,4,2,2,255,1940
Box Hill,2,u,645000,2,1,1,81,1965
Box Hill,2,u,790000,2,1,1,,
Box Hill,4,h,880000,4,2,2,,2003
Box Hill,4,h,1560000,3,2,3,167,1905
Box Hill,3,h,1715000,3,2,2,170,1950
Box Hill,3,h,1200000,3,1,2,110,1950
Box Hill,3,h,1760000,3,1,0,151,1910
Box Hill,1,u,288000,1,1,1,,1970
Box Hill,3,h,948000,3,1,2,108,1950
Box Hill,4,h,2770000,4,1,2,,1950
Box Hill,3,h,1412000,3,1,1,,
Box Hill,2,u,465000,2,2,1,65,2010
Box Hill,4,t,975000,4,2,2,158,2008
Box Hill,3,h,1325000,3,1,1,134,1950
Box Hill,3,t,750000,3,2,1,3,2000
Box Hill,3,h,1400000,3,2,1,159,1940
Box Hill,3,h,1500000,3,1,2,106,1930
Box Hill,4,h,1600000,4,2,1,195,1890
Box Hill,2,u,616000,3,1,1,,
Box Hill,4,h,1661000,4,2,2,,
Box Hill,4,h,1461400,3,2,2,235,1927
Box Hill,3,u,775000,3,1,1,108,1980
Box Hill,4,h,1506000,4,2,3,,
Box Hill,4,h,1670000,4,4,4,162,1926
Box Hill,1,u,340000,1,1,1,,
Box Hill,3,h,4000000,3,1,2,120,1945
Box Hill,3,h,928000,3,1,1,106,1890
Box Hill,2,u,761000,2,2,1,,2000
Box Hill,2,u,636000,2,1,1,82,1970
Box Hill,4,h,1625000,4,2,2,,1912
Box Hill,4,h,1430000,4,2,0,,
Box Hill,3,h,836000,3,1,2,,2005
Box Hill,2,u,400000,2,1,1,,
Box Hill,3,h,1170000,3,1,1,95,1920
Box Hill,4,h,1670000,4,2,2,231,1924
Box Hill,3,h,1351000,3,1,2,,
Box Hill,3,h,857000,4,1,1,119,1930
Box Hill,3,t,822500,3,2,1,130,2000
Box Hill,2,u,560000,2,1,1,,1970
Box Hill,2,u,420000,2,1,1,,1970
Braybrook,3,h,870000,3,2,4,,
Braybrook,2,h,645000,2,1,1,75,1950
Braybrook,3,t,502000,3,1,1,106,2011
Braybrook,3,u,495000,3,2,1,124,2006
Braybrook,3,h,660000,3,1,0,,
Braybrook,2,h,868000,2,1,4,77,1950
Braybrook,4,h,645000,4,2,1,154,1990
Braybrook,3,h,652000,3,2,1,145,2010
Braybrook,4,h,850000,4,2,2,240,2002
Braybrook,3,h,570500,3,1,1,,1960
Braybrook,3,h,575000,3,1,3,98,1955
Braybrook,4,h,882000,4,2,2,216,2008
Braybrook,3,h,730000,3,2,2,135,1970
Braybrook,2,h,670000,2,1,2,,
Braybrook,3,h,585000,3,2,2,,
Braybrook,2,h,826000,2,1,2,,1950
Braybrook,4,h,610000,4,2,1,154,1990
Braybrook,3,h,696000,3,1,0,90,1960
Braybrook,2,h,660000,2,1,1,,1960
Braybrook,3,t,579000,3,2,1,144,2013
Braybrook,4,h,856500,4,2,2,,2008
Braybrook,3,h,510000,3,1,2,,
Braybrook,3,h,765000,3,1,1,105,1960
Braybrook,2,t,475000,2,1,1,104,1980
Braybrook,4,h,550000,4,2,1,160,2000
Braybrook,3,t,505000,3,2,2,,
Braybrook,3,h,495000,3,1,1,138,2005
Braybrook,3,h,680000,3,1,1,,
Braybrook,3,h,565000,3,2,1,78,1970
Braybrook,3,h,697500,3,2,1,,
Brighton,3,h,1550000,3,2,2,,1940
Brighton,3,h,1635000,3,1,2,156,1920
Brighton,4,h,1830000,4,2,2,,
Brighton,4,h,3695000,4,3,2,284,1960
Brighton,2,u,536000,2,1,2,70,1970
Brighton,4,h,3700000,4,3,2,247,1900
Brighton,4,h,3775000,4,3,2,,
Brighton,3,h,1975000,3,1,2,122,1930
Brighton,2,u,1300000,2,2,1,,2000
Brighton,3,h,1390000,3,1,2,137,1975
Brighton,4,h,4250000,4,3,2,,
Brighton,4,h,2905000,4,3,1,260,1905
Brighton,2,u,1300000,2,2,2,132,1940
Brighton,3,t,1725000,3,2,2,225,1997
Brighton,3,h,2266000,3,2,2,,
Brighton,4,h,2910000,4,1,2,,
Brighton,3,h,2100000,3,2,2,209,1970
Brighton,6,h,2700000,6,3,3,,
Brighton,2,u,800000,2,1,1,74,1960
Brighton,3,t,1750000,3,2,2,,
Brighton,4,h,1761000,4,2,3,135,1920
Brighton,3,h,2600000,3,2,3,,
Brighton,3,h,1302500,3,2,2,171,1993
Brighton,3,h,1900000,3,0,0,,
Brighton,5,h,2750000,4,3,1,341,2005
Brighton,2,u,892500,2,1,2,92,1970
Brighton,4,h,2145000,3,2,1,197,1910
Brighton,5,h,3171000,4,2,2,340,2000
Brighton,2,h,1910000,2,2,4,,
Brighton,3,t,1850000,3,2,2,,
Brighton,3,t,1067000,3,0,1,,
Brighton,3,h,1865000,3,2,2,,
Brighton,2,u,620000,2,2,1,74,2013
Brighton,2,u,985000,2,1,1,,
Brighton,3,t,1475000,3,2,2,163,2000
Brighton,2,h,502000,2,2,0,,
Brighton,2,u,700000,2,1,1,,1952
Brighton,3,h,2400000,3,2,2,,1910
Brighton,2,u,590000,2,1,1,,1950
Brighton,3,h,1650000,3,2,2,111,1980
Brighton,5,h,1562500,5,2,2,202,1925
Brighton,3,h,2050000,3,3,2,262,2012
Brighton,4,h,3180000,4,3,6,,
Brighton,2,t,960000,2,1,2,,
Brighton,4,h,3320000,4,3,2,364,2000
Brighton,4,h,2800000,4,3,3,,
Brighton,3,u,1602000,3,2,2,,
Brighton,2,u,1300000,2,2,2,,
Brighton,2,u,1100000,2,1,2,85,1935
Brighton,3,h,1650000,3,2,1,143,1910
Brighton,2,h,1102000,2,1,2,,
Brighton,2,u,575000,2,1,1,,
Brighton,2,h,1570000,2,1,0,111,1920
Brighton,3,t,1411000,3,2,2,,2011
Brighton,5,h,4700000,5,3,2,221,
Brighton,3,h,1785000,3,2,1,118,1953
Brighton,2,h,1550000,2,2,2,,
Brighton,3,h,1875000,3,2,2,170,1991
Brighton,4,h,2400000,4,2,2,,
Brighton,3,u,1266000,3,1,2,116,1950
Brighton,3,u,826000,3,1,2,,
Brighton,5,h,2730000,5,3,2,423,1938
Brighton,2,u,900000,2,2,1,,1970
Brighton,3,t,1962000,3,2,2,,1995
Brighton,4,h,3295888,4,3,2,337,1990
Brighton,1,u,375000,1,1,1,40,1965
Brighton,2,u,756000,2,1,1,80,1920
Brighton,2,u,800000,2,1,1,,
Brighton,5,h,2100000,5,5,2,219,1920
Brighton,3,h,1500000,3,2,1,,
Brighton,2,u,905500,2,1,1,,
Brighton,3,h,2375000,4,2,2,302,2000
Brighton,3,h,2275000,3,2,1,,
Brighton,3,h,1385000,3,1,2,120,1935
Brighton,2,h,1601000,2,1,1,,1958
Brighton,3,h,2020000,5,6,2,419,
Brighton,3,t,1762000,3,2,2,,
Brighton,3,h,2450000,3,3,2,,
Brighton,2,u,858000,2,1,1,75,1950
Brighton,3,t,1427000,3,2,1,,
Brighton,3,t,2517500,3,3,2,,
Brighton,4,h,2800000,4,2,4,229,1910
Brighton,5,h,3700000,4,3,4,305,1890
Brighton,3,h,1410000,3,1,1,,1930
Brighton,4,h,2475000,4,2,2,274,1920
Brighton,4,h,2700000,4,2,2,333,1925
Brighton,3,u,1005000,3,1,1,,
Brighton,4,h,3900000,4,2,2,311,1990
Brighton,2,u,610000,2,1,1,75,2005
Brighton,3,u,880000,3,1,1,,1965
Brighton,2,u,737000,3,1,1,,1975
Brighton,2,h,1532000,2,1,2,165,1910
Brighton,3,u,1250000,3,2,0,,
Brighton,3,u,835000,3,2,1,,
Brighton,3,h,2320000,3,2,2,,
Brighton,4,h,2000000,4,2,2,,
Brighton,2,t,1230000,2,2,2,,
Brighton,3,h,2375000,3,2,2,,
Brighton,2,t,1037000,2,1,2,2,2009
Brighton,4,h,3050000,4,4,2,319,1995
Brighton,4,t,1630000,4,2,2,196,2000
Brighton,2,h,1701000,2,1,2,,
Brighton,2,u,760000,2,1,2,,
Brighton,4,h,2640000,4,2,2,246,1975
Brighton,2,u,850000,2,1,1,,
Brighton,1,u,671000,1,1,1,74,1980
Brighton,4,t,2250000,4,2,2,281,2012
Brighton,3,h,2900000,3,1,1,161,1942
Brighton,3,u,1620000,3,2,2,,
Brighton,3,h,3550000,3,2,0,,
Brighton,4,h,2750000,4,2,2,,
Brighton,5,h,3751000,3,3,2,,
Brighton,3,t,1425000,3,2,2,,
Brighton,4,h,2405000,4,1,2,142,1970
Brighton,3,u,1352500,2,2,1,110,1993
Brighton,3,h,2030000,4,2,2,,
Brighton,5,h,3105000,4,2,2,304,1930
Brighton,3,h,1171000,3,2,2,,1970
Brighton,2,t,1400000,2,2,1,,
Brighton,3,h,1600000,3,2,2,,2000
Brighton,4,h,1500000,3,2,1,195,1990
Brighton East,4,h,1940000,4,2,2,240,1960
Brighton East,4,h,1850000,4,2,2,268,1940
Brighton East,3,h,930000,3,1,1,117,1930
Brighton East,4,h,1310000,4,3,2,213,2008
Brighton East,2,h,1250000,2,1,2,,
Brighton East,4,h,2504000,4,2,2,183,1950
Brighton East,2,u,700000,2,1,1,,
Brighton East,2,u,750000,2,1,3,,1970
